tick,sim_time_s,leader_x,leader_y,leader_speed_kmh,follower_x,follower_y,follower_speed_kmh,distance_m,ttc_s,follower_throttle,follower_steer,follower_brake,collision_detected
517,25.85,311.476,-24.072,38.56,485.55,-24.729,21.6,174.075,-1,0.072,0.044,0.0,0
518,25.9,310.941,-24.07,38.52,485.254,-24.722,21.21,174.314,-1,0.0,0.026,1.0,0
519,25.95,310.406,-24.068,38.56,484.963,-24.714,20.7,174.559,-1,0.0,0.011,1.0,0
520,26.0,309.87,-24.066,38.52,484.682,-24.707,19.74,174.812,-1,0.0,0.011,1.0,0
521,26.05,309.335,-24.064,38.56,484.448,-24.701,14.9,175.114,-1,0.0,0.01,1.0,0
522,26.1,308.8,-24.062,38.52,484.282,-24.696,10.05,175.484,-1,0.75,-0.078,0.0,0
523,26.15,308.264,-24.06,38.56,484.183,-24.692,5.23,175.92,-1,0.75,-0.073,0.0,0
524,26.2,307.729,-24.058,38.52,484.104,-24.687,6.12,176.376,-1,0.75,-0.075,0.0,0
525,26.25,307.194,-24.056,38.56,484.009,-24.68,7.34,176.816,-1,0.75,-0.062,0.0,0
526,26.3,306.658,-24.054,38.52,483.899,-24.672,8.32,177.241,-1,0.75,-0.072,0.0,0
527,26.35,306.123,-24.052,38.56,483.775,-24.663,9.37,177.653,-1,0.75,-0.074,0.0,0
528,26.4,305.588,-24.05,38.52,483.637,-24.652,10.31,178.05,-1,0.75,-0.078,0.0,0
529,26.45,305.052,-24.048,38.56,483.486,-24.639,11.27,178.435,-1,0.75,-0.082,0.0,0
530,26.5,304.517,-24.046,38.52,483.323,-24.623,12.18,178.807,-1,0.75,-0.1,0.0,0
531,26.55,303.982,-24.044,38.56,483.147,-24.607,13.08,179.166,-1,0.75,-0.052,0.0,0
532,26.6,303.446,-24.042,38.52,482.959,-24.587,13.92,179.514,-1,0.75,-0.398,0.0,0
533,26.65,302.911,-24.04,38.56,482.763,-24.555,14.64,179.853,-1,0.75,-0.332,0.0,0
534,26.7,302.376,-24.039,38.52,482.56,-24.509,15.33,180.185,-1,0.75,-0.363,0.0,0
535,26.75,301.84,-24.037,38.56,482.35,-24.451,16.1,180.511,-1,0.75,-0.375,0.0,0
536,26.8,301.305,-24.035,38.52,482.133,-24.382,16.86,180.828,-1,0.75,-0.397,0.0,0
537,26.85,300.77,-24.033,38.56,481.907,-24.303,17.68,181.138,-1,0.75,-0.367,0.0,0
538,26.9,300.234,-24.031,38.52,481.673,-24.215,18.48,181.439,-1,0.75,-0.357,0.0,0
539,26.95,299.699,-24.029,38.56,481.431,-24.116,19.23,181.732,-1,0.75,-0.367,0.0,0
540,27.0,299.164,-24.027,38.52,481.185,-24.008,19.62,182.022,-1,0.75,-0.339,0.0,0
541,27.05,298.628,-24.025,38.56,480.94,-23.895,19.63,182.312,-1,0.75,-0.329,0.0,0
542,27.1,298.093,-24.023,38.52,480.694,-23.773,20.02,182.601,-1,0.75,-0.324,0.0,0
543,27.15,297.558,-24.021,38.56,480.446,-23.644,20.43,182.889,-1,0.75,-0.302,0.0,0
544,27.2,297.022,-24.019,38.52,480.193,-23.505,21.42,183.171,-1,0.75,-0.279,0.0,0
545,27.25,296.487,-24.017,38.56,479.931,-23.355,21.93,183.445,-1,0.497,-0.225,0.0,0
546,27.3,295.952,-24.015,38.52,479.663,-23.202,22.43,183.714,-1,0.011,-0.146,0.0,0
547,27.35,295.416,-24.013,38.56,479.393,-23.047,22.49,183.979,-1,0.109,-0.107,0.0,0
548,27.4,294.881,-24.011,38.52,479.121,-22.892,22.55,184.244,-1,0.103,-0.07,0.0,0
549,27.45,294.345,-24.009,38.56,478.85,-22.738,22.35,184.509,-1,0.096,-0.041,0.0,0
550,27.5,293.81,-24.008,38.52,478.58,-22.587,22.23,184.775,-1,0.09,-0.005,0.0,0
551,27.55,293.275,-24.006,38.56,478.311,-22.441,21.88,185.043,-1,0.084,0.047,0.0,0
552,27.6,292.74,-24.004,38.52,478.044,-22.302,21.64,185.312,-1,0.078,0.091,0.0,0
553,27.65,292.204,-24.002,38.56,477.778,-22.17,21.2,185.583,-1,0.071,0.129,0.0,0
554,27.7,291.669,-24.0,38.52,477.513,-22.047,20.91,185.855,-1,0.75,0.157,0.0,0
555,27.75,291.133,-23.998,38.56,477.25,-21.933,20.54,186.128,-1,0.75,0.204,0.0,0
556,27.8,290.598,-23.996,38.52,476.986,-21.829,20.46,186.401,-1,0.75,0.247,0.0,0
557,27.85,290.063,-23.994,38.56,476.72,-21.732,20.49,186.671,-1,0.75,0.233,0.0,0
558,27.9,289.527,-23.992,38.52,476.448,-21.644,20.8,186.935,-1,0.75,0.283,0.0,0
559,27.95,288.992,-23.99,38.56,476.169,-21.563,21.14,187.192,-1,0.75,0.271,0.0,0
560,28.0,288.457,-23.988,38.52,475.881,-21.489,21.72,187.441,-1,0.75,0.277,0.0,0
561,28.05,287.921,-23.986,38.56,475.584,-21.421,22.2,187.68,-1,0.0,0.269,0.0,0
562,28.1,287.386,-23.984,38.52,475.279,-21.36,22.58,187.911,-1,0.04,0.263,0.0,0
563,28.15,286.851,-23.982,38.56,474.971,-21.306,22.59,188.139,-1,0.046,0.258,0.0,0
564,28.2,286.315,-23.98,38.52,474.661,-21.258,22.58,188.366,-1,0.04,0.237,0.0,0
565,28.25,285.78,-23.979,38.56,474.353,-21.218,22.32,188.593,-1,0.038,0.232,0.0,0
566,28.3,285.245,-23.977,38.52,474.047,-21.186,22.12,188.823,-1,0.038,0.238,0.0,0
567,28.35,284.709,-23.975,38.56,473.745,-21.162,21.73,189.057,-1,0.038,0.233,0.0,0
568,28.4,284.174,-23.973,38.52,473.447,-21.144,21.48,189.294,-1,0.038,0.211,0.0,0
569,28.45,283.639,-23.971,38.56,473.153,-21.133,21.04,189.535,-1,0.407,0.221,0.0,0
570,28.5,283.103,-23.969,38.52,472.863,-21.128,20.85,189.781,-1,0.75,0.2,0.0,0
571,28.55,282.568,-23.967,38.56,472.576,-21.128,20.66,190.029,-1,0.75,0.188,0.0,0
572,28.6,282.033,-23.965,38.52,472.288,-21.134,20.83,190.277,-1,0.75,0.176,0.0,0
573,28.65,281.497,-23.963,38.56,471.998,-21.144,21.02,190.522,-1,0.75,0.166,0.0,0
574,28.7,280.962,-23.961,38.52,471.704,-21.161,21.47,190.762,-1,0.75,0.202,0.0,0
575,28.75,280.427,-23.959,38.56,471.403,-21.183,21.88,190.997,-1,0.238,0.142,0.0,0
576,28.8,279.891,-23.957,38.52,471.097,-21.206,22.24,191.225,-1,0.0,0.101,0.0,0
577,28.85,279.356,-23.955,38.56,470.789,-21.23,22.21,191.453,-1,0.047,0.076,0.0,0
578,28.9,278.821,-23.953,38.52,470.482,-21.253,22.2,191.68,-1,0.041,0.041,0.0,0
579,28.95,278.285,-23.951,38.56,470.177,-21.276,21.92,191.91,-1,0.035,0.025,0.0,0
580,29.0,277.75,-23.95,38.52,469.874,-21.296,21.72,192.143,-1,0.03,-0.023,0.0,0
581,29.05,277.215,-23.948,38.56,469.577,-21.314,21.32,192.38,-1,0.03,-0.007,0.0,0
582,29.1,276.679,-23.946,38.52,469.283,-21.328,21.04,192.622,-1,0.502,-0.082,0.0,0
583,29.15,276.144,-23.944,38.56,468.994,-21.341,20.69,192.868,-1,0.75,-0.027,0.0,0
584,29.2,275.609,-23.942,38.52,468.708,-21.352,20.66,193.116,-1,0.75,-0.032,0.0,0
585,29.25,275.073,-23.94,38.56,468.421,-21.363,20.68,193.365,-1,0.75,-0.036,0.0,0
586,29.3,274.538,-23.938,38.52,468.131,-21.372,21.03,193.61,-1,0.75,-0.042,0.0,0
587,29.35,274.003,-23.936,38.56,467.836,-21.379,21.36,193.851,-1,0.75,-0.042,0.0,0
588,29.4,273.467,-23.934,38.52,467.535,-21.385,21.91,194.085,-1,0.302,-0.051,0.0,0
589,29.45,272.932,-23.932,38.56,467.229,-21.39,22.12,194.314,-1,0.0,-0.041,0.0,0
590,29.5,272.397,-23.93,38.52,466.92,-21.393,22.25,194.54,-1,0.054,-0.052,0.0,0
591,29.55,271.861,-23.928,38.56,466.613,-21.395,22.09,194.768,-1,0.048,-0.027,0.0,0
592,29.6,271.326,-23.926,38.52,466.307,-21.395,21.97,194.997,-1,0.042,-0.053,0.0,0
593,29.65,270.79,-23.924,38.56,466.004,-21.394,21.63,195.23,-1,0.036,-0.047,0.0,0
594,29.7,270.255,-23.922,38.52,465.706,-21.393,21.41,195.467,-1,0.032,-0.013,0.0,0
595,29.75,269.72,-23.92,38.56,465.412,-21.391,20.99,195.709,-1,0.35,-0.041,0.0,0
596,29.8,269.184,-23.919,38.52,465.122,-21.386,20.8,195.954,-1,0.75,-0.059,0.0,0
597,29.85,268.649,-23.917,38.56,464.835,-21.381,20.63,196.202,-1,0.75,-0.01,0.0,0
598,29.9,268.114,-23.915,38.52,464.547,-21.376,20.8,196.45,-1,0.75,-0.028,0.0,0
599,29.95,267.578,-23.913,38.56,464.257,-21.372,21.0,196.695,-1,0.75,-0.008,0.0,0
600,30.0,267.043,-23.911,38.52,463.961,-21.366,21.5,196.935,-1,0.75,-0.017,0.0,0
601,30.05,266.508,-23.909,38.56,463.659,-21.363,21.89,197.168,-1,0.063,0.029,0.0,0
602,30.1,265.972,-23.907,38.52,463.352,-21.359,22.24,197.396,-1,0.028,-0.014,0.0,0
603,30.15,265.437,-23.905,38.56,463.043,-21.356,22.22,197.623,-1,0.052,0.02,0.0,0
604,30.2,264.902,-23.903,38.52,462.735,-21.353,22.2,197.849,-1,0.046,0.013,0.0,0
605,30.25,264.366,-23.901,38.56,462.429,-21.352,21.93,198.079,-1,0.04,0.02,0.0,0
606,30.3,263.831,-23.899,38.52,462.125,-21.351,21.75,198.311,-1,0.034,0.018,0.0,0
607,30.35,263.296,-23.897,38.56,461.827,-21.352,21.35,198.547,-1,0.029,0.02,0.0,0
608,30.4,262.76,-23.895,38.52,461.532,-21.351,21.1,198.788,-1,0.442,-0.004,0.0,0
609,30.45,262.225,-23.893,38.56,461.242,-21.351,20.75,199.033,-1,0.75,0.026,0.0,0
610,30.5,261.69,-23.891,38.52,460.954,-21.352,20.73,199.281,-1,0.75,0.011,0.0,0
611,30.55,261.154,-23.89,38.56,460.666,-21.354,20.75,199.528,-1,0.75,0.017,0.0,0
612,30.6,260.619,-23.888,38.52,460.376,-21.356,21.1,199.773,-1,0.75,0.015,0.0,0
613,30.65,260.084,-23.886,38.56,460.08,-21.358,21.41,200.012,-1,0.656,0.016,0.0,0
614,30.7,259.548,-23.884,38.52,459.778,-21.361,21.89,200.246,-1,0.228,0.007,0.0,0
615,30.75,259.013,-23.882,38.56,459.473,-21.364,22.02,200.476,-1,0.002,0.015,0.0,0
616,30.8,258.478,-23.88,38.52,459.166,-21.367,22.1,200.704,-1,0.05,0.009,0.0,0
617,30.85,257.942,-23.878,38.56,458.861,-21.371,21.9,200.934,-1,0.045,0.014,0.0,0
618,30.9,257.407,-23.876,38.52,458.558,-21.376,21.76,201.167,-1,0.038,0.012,0.0,0
619,30.95,256.872,-23.874,38.56,458.259,-21.38,21.4,201.403,-1,0.033,0.009,0.0,0
620,31.0,256.336,-23.872,38.52,457.963,-21.384,21.18,201.642,-1,0.357,0.004,0.0,0
621,31.05,255.801,-23.87,38.56,457.672,-21.389,20.85,201.886,-1,0.674,0.012,0.0,0
622,31.1,255.266,-23.868,38.52,457.383,-21.393,20.85,202.132,-1,0.75,-0.013,0.0,0
623,31.15,254.73,-23.866,38.56,457.093,-21.397,20.88,202.378,-1,0.75,0.024,0.0,0
624,31.2,254.195,-23.864,38.52,456.8,-21.402,21.25,202.62,-1,0.75,-0.01,0.0,0
625,31.25,253.66,-23.862,38.56,456.502,-21.406,21.56,202.858,-1,0.435,0.002,0.0,0
626,31.3,253.124,-23.861,38.52,456.2,-21.41,21.91,203.09,-1,0.028,-0.016,0.0,0
627,31.35,252.589,-23.859,38.56,455.895,-21.413,21.9,203.321,-1,0.038,0.007,0.0,0
628,31.4,252.054,-23.857,38.52,455.591,-21.416,21.89,203.552,-1,0.049,-0.017,0.0,0
629,31.45,251.518,-23.855,38.56,455.289,-21.419,21.63,203.786,-1,0.045,-0.001,0.0,0
630,31.5,250.983,-23.853,38.52,454.99,-21.421,21.46,204.022,-1,0.039,-0.027,0.0,0
631,31.55,250.447,-23.851,38.56,454.695,-21.423,21.09,204.262,-1,0.27,-0.002,0.0,0
632,31.6,249.912,-23.849,38.52,454.404,-21.423,20.93,204.506,-1,0.75,-0.022,0.0,0
633,31.65,249.377,-23.847,38.56,454.115,-21.424,20.75,204.752,-1,0.75,-0.005,0.0,0
634,31.7,248.842,-23.845,38.52,453.826,-21.424,20.92,204.998,-1,0.75,-0.018,0.0,0
635,31.75,248.306,-23.843,38.56,453.534,-21.422,21.1,205.242,-1,0.75,-0.054,0.0,0
636,31.8,247.771,-23.841,38.52,453.237,-21.415,21.57,205.48,-1,0.687,-0.069,0.0,0
637,31.85,247.235,-23.839,38.56,452.934,-21.411,21.91,205.713,-1,0.0,0.024,0.0,0
638,31.9,246.7,-23.837,38.52,452.627,-21.409,22.21,205.941,-1,0.036,0.018,0.0,0
639,31.95,246.165,-23.835,38.56,452.319,-21.407,22.14,206.169,-1,0.046,-0.004,0.0,0
640,32.0,245.629,-23.833,38.52,452.012,-21.405,22.1,206.396,-1,0.045,0.001,0.0,0
641,32.05,245.094,-23.831,38.56,451.707,-21.403,21.82,206.627,-1,0.042,-0.007,0.0,0
642,32.1,244.559,-23.83,38.52,451.406,-21.4,21.63,206.861,-1,0.036,0.001,0.0,0
643,32.15,244.023,-23.828,38.56,451.109,-21.399,21.22,207.099,-1,0.031,0.016,0.0,0
644,32.2,243.488,-23.826,38.52,450.816,-21.398,20.97,207.342,-1,0.664,0.001,0.0,0
645,32.25,242.953,-23.824,38.56,450.528,-21.396,20.61,207.59,-1,0.75,0.004,0.0,0
646,32.3,242.417,-23.822,38.52,450.242,-21.394,20.59,207.839,-1,0.75,-0.013,0.0,0
647,32.35,241.882,-23.82,38.56,449.956,-21.394,20.6,208.088,-1,0.75,0.039,0.0,0
648,32.4,241.347,-23.818,38.52,449.667,-21.394,20.94,208.335,-1,0.75,-0.003,0.0,0
649,32.45,240.811,-23.816,38.56,449.374,-21.395,21.28,208.577,-1,0.75,0.038,0.0,0
650,32.5,240.276,-23.814,38.52,449.074,-21.397,21.83,208.812,-1,0.415,-0.0,0.0,0
651,32.55,239.741,-23.812,38.56,448.768,-21.399,22.08,209.041,-1,0.0,0.028,0.0,0
652,32.6,239.205,-23.81,38.52,448.46,-21.402,22.25,209.268,-1,0.052,0.01,0.0,0
653,32.65,238.67,-23.808,38.56,448.152,-21.405,22.11,209.496,-1,0.047,0.015,0.0,0
654,32.7,238.135,-23.806,38.52,447.846,-21.407,22.02,209.725,-1,0.041,-0.004,0.0,0
655,32.75,237.599,-23.804,38.56,447.542,-21.409,21.69,209.957,-1,0.036,-0.007,0.0,0
656,32.8,237.064,-23.802,38.52,447.243,-21.411,21.47,210.193,-1,0.033,0.007,0.0,0
657,32.85,236.529,-23.801,38.56,446.948,-21.413,21.06,210.433,-1,0.248,0.01,0.0,0
658,32.9,235.993,-23.799,38.52,446.658,-21.416,20.87,210.678,-1,0.75,0.0,0.0,0
659,32.95,235.458,-23.797,38.56,446.37,-21.418,20.65,210.925,-1,0.75,-0.003,0.0,0
660,33.0,234.923,-23.795,38.52,446.082,-21.42,20.78,211.173,-1,0.75,-0.0,0.0,0
661,33.05,234.387,-23.793,38.56,445.792,-21.422,20.94,211.419,-1,0.75,-0.007,0.0,0
662,33.1,233.852,-23.791,38.52,445.498,-21.424,21.41,211.659,-1,0.75,0.004,0.0,0
663,33.15,233.317,-23.789,38.56,445.197,-21.426,21.79,211.894,-1,0.192,-0.003,0.0,0
664,33.2,232.781,-23.787,38.52,444.891,-21.428,22.13,212.123,-1,0.005,0.003,0.0,0
665,33.25,232.246,-23.785,38.56,444.584,-21.431,22.09,212.351,-1,0.053,0.006,0.0,0
666,33.3,231.711,-23.783,38.52,444.277,-21.433,22.07,212.58,-1,0.047,-0.008,0.0,0
667,33.35,231.175,-23.781,38.56,443.973,-21.435,21.8,212.811,-1,0.041,0.003,0.0,0
668,33.4,230.64,-23.779,38.52,443.672,-21.436,21.62,213.045,-1,0.034,-0.009,0.0,0
669,33.45,230.105,-23.777,38.56,443.375,-21.438,21.22,213.283,-1,0.03,-0.002,0.0,0
670,33.5,229.569,-23.775,38.52,443.082,-21.439,20.97,213.526,-1,0.669,-0.009,0.0,0
671,33.55,229.034,-23.773,38.56,442.794,-21.44,20.62,213.773,-1,0.75,-0.007,0.0,0
672,33.6,228.499,-23.771,38.52,442.508,-21.44,20.59,214.022,-1,0.75,-0.008,0.0,0
673,33.65,227.963,-23.769,38.56,442.222,-21.441,20.61,214.272,-1,0.75,0.002,0.0,0
674,33.7,227.428,-23.767,38.52,441.933,-21.441,20.96,214.518,-1,0.75,-0.008,0.0,0
675,33.75,226.893,-23.765,38.56,441.639,-21.442,21.3,214.759,-1,0.75,0.01,0.0,0
676,33.8,226.357,-23.762,38.52,441.339,-21.444,21.85,214.994,-1,0.381,-0.0,0.0,0
677,33.85,225.822,-23.76,38.56,441.033,-21.446,22.09,215.223,-1,0.0,0.016,0.0,0
678,33.9,225.287,-23.758,38.52,440.725,-21.448,22.25,215.45,-1,0.055,-0.004,0.0,0
679,33.95,224.751,-23.756,38.56,440.417,-21.45,22.1,215.678,-1,0.05,0.011,0.0,0
680,34.0,224.216,-23.754,38.52,440.11,-21.452,22.0,215.907,-1,0.044,-0.003,0.0,0
681,34.05,223.681,-23.752,38.56,439.808,-21.454,21.67,216.139,-1,0.038,0.009,0.0,0
682,34.1,223.145,-23.75,38.52,439.508,-21.456,21.46,216.375,-1,0.034,0.003,0.0,0
683,34.15,222.61,-23.748,38.56,439.214,-21.459,21.05,216.616,-1,0.27,0.007,0.0,0
684,34.2,222.075,-23.746,38.52,438.923,-21.462,20.86,216.861,-1,0.75,0.006,0.0,0
685,34.25,221.539,-23.744,38.56,438.635,-21.464,20.65,217.108,-1,0.75,0.0,0.0,0
686,34.3,221.004,-23.742,38.52,438.348,-21.467,20.8,217.356,-1,0.75,0.001,0.0,0
687,34.35,220.469,-23.74,38.56,438.057,-21.47,20.98,217.601,-1,0.75,0.004,0.0,0
688,34.4,219.933,-23.738,38.52,437.762,-21.472,21.45,217.841,-1,0.75,0.0,0.0,0
689,34.45,219.398,-23.735,38.56,437.461,-21.476,21.84,218.075,-1,0.129,0.006,0.0,0
690,34.5,218.863,-23.733,38.52,437.154,-21.479,22.19,218.303,-1,0.016,0.003,0.0,0
691,34.55,218.327,-23.731,38.56,436.846,-21.482,22.15,218.53,-1,0.052,-0.002,0.0,0
692,34.6,217.792,-23.729,38.52,436.539,-21.485,22.13,218.758,-1,0.046,0.007,0.0,0
693,34.65,217.257,-23.727,38.56,436.233,-21.489,21.86,218.988,-1,0.04,-0.005,0.0,0
694,34.7,216.721,-23.725,38.52,435.931,-21.49,21.68,219.221,-1,0.034,-0.02,0.0,0
695,34.75,216.186,-23.723,38.56,435.633,-21.493,21.28,219.459,-1,0.029,0.02,0.0,0
696,34.8,215.651,-23.721,38.52,435.34,-21.497,21.03,219.701,-1,0.569,0.021,0.0,0
697,34.85,215.115,-23.719,38.56,435.051,-21.501,20.67,219.947,-1,0.75,-0.007,0.0,0
698,34.9,214.58,-23.717,38.52,434.765,-21.504,20.65,220.196,-1,0.75,-0.003,0.0,0
699,34.95,214.045,-23.715,38.56,434.478,-21.508,20.67,220.444,-1,0.75,0.001,0.0,0
700,35.0,213.509,-23.713,38.52,434.188,-21.512,21.02,220.69,-1,0.75,0.017,0.0,0
701,35.05,212.974,-23.711,38.56,433.894,-21.518,21.35,220.931,-1,0.75,0.037,0.0,0
702,35.1,212.439,-23.709,38.52,433.592,-21.526,21.9,221.165,-1,0.314,0.027,0.0,0
703,35.15,211.903,-23.707,38.56,433.286,-21.535,22.11,221.394,-1,0.0,0.038,0.0,0
704,35.2,211.368,-23.705,38.52,432.978,-21.546,22.25,221.621,-1,0.053,0.038,0.0,0
705,35.25,210.833,-23.703,38.56,432.671,-21.559,22.08,221.848,-1,0.048,0.041,0.0,0
706,35.3,210.297,-23.701,38.52,432.365,-21.572,21.98,222.078,-1,0.042,0.039,0.0,0
707,35.35,209.762,-23.7,38.56,432.063,-21.587,21.64,222.311,-1,0.036,0.043,0.0,0
708,35.4,209.227,-23.698,38.52,431.765,-21.604,21.41,222.548,-1,0.032,0.04,0.0,0
709,35.45,208.691,-23.696,38.56,431.471,-21.621,21.0,222.79,-1,0.35,0.042,0.0,0
710,35.5,208.156,-23.694,38.52,431.182,-21.64,20.82,223.036,-1,0.75,0.049,0.0,0
711,35.55,207.62,-23.692,38.56,430.896,-21.66,20.63,223.284,-1,0.75,0.059,0.0,0
712,35.6,207.085,-23.69,38.52,430.609,-21.683,20.81,223.532,-1,0.75,0.057,0.0,0
713,35.65,206.55,-23.688,38.56,430.319,-21.702,20.97,223.778,-1,0.75,-0.152,0.0,0
714,35.7,206.015,-23.687,38.52,430.025,-21.711,21.38,224.019,-1,0.75,-0.14,0.0,0
715,35.75,205.479,-23.685,38.56,429.725,-21.715,21.76,224.254,-1,0.295,-0.118,0.0,0
716,35.8,204.944,-23.683,38.52,429.419,-21.715,22.12,224.484,-1,0.0,-0.105,0.0,0
717,35.85,204.408,-23.681,38.56,429.112,-21.712,22.1,224.713,-1,0.054,-0.093,0.0,0
718,35.9,203.873,-23.679,38.52,428.806,-21.706,22.08,224.941,-1,0.047,-0.101,0.0,0
719,35.95,203.338,-23.677,38.56,428.501,-21.697,21.82,225.172,-1,0.041,-0.084,0.0,0
720,36.0,202.802,-23.675,38.52,428.2,-21.686,21.64,225.406,-1,0.035,-0.093,0.0,0
721,36.05,202.267,-23.673,38.56,427.903,-21.674,21.25,225.645,-1,0.031,-0.053,0.0,0
722,36.1,201.732,-23.671,38.52,427.61,-21.661,21.01,225.888,-1,0.63,-0.062,0.0,0
723,36.15,201.196,-23.669,38.56,427.322,-21.647,20.66,226.135,-1,0.75,-0.051,0.0,0
724,36.2,200.661,-23.668,38.52,427.036,-21.631,20.64,226.384,-1,0.75,-0.049,0.0,0
725,36.25,200.126,-23.666,38.56,426.75,-21.615,20.66,226.633,-1,0.75,-0.038,0.0,0
726,36.3,199.59,-23.664,38.52,426.461,-21.598,21.02,226.88,-1,0.75,-0.033,0.0,0
727,36.35,199.055,-23.662,38.56,426.167,-21.58,21.36,227.121,-1,0.75,-0.027,0.0,0
728,36.4,198.52,-23.66,38.52,425.866,-21.561,21.91,227.356,-1,0.306,-0.033,0.0,0
729,36.45,197.984,-23.658,38.56,425.56,-21.541,22.12,227.585,-1,0.0,-0.014,0.0,0
730,36.5,197.449,-23.656,38.52,425.252,-21.522,22.25,227.813,-1,0.055,-0.01,0.0,0
731,36.55,196.914,-23.654,38.56,424.945,-21.503,22.09,228.041,-1,0.049,-0.003,0.0,0
732,36.6,196.378,-23.652,38.52,424.639,-21.483,21.99,228.271,-1,0.043,-0.014,0.0,0
733,36.65,195.843,-23.65,38.56,424.337,-21.465,21.65,228.505,-1,0.037,0.012,0.0,0
734,36.7,195.308,-23.648,38.52,424.039,-21.446,21.42,228.742,-1,0.033,-0.005,0.0,0
735,36.75,194.772,-23.646,38.56,423.746,-21.429,21.01,228.984,-1,0.327,0.011,0.0,0
736,36.8,194.237,-23.644,38.52,423.456,-21.412,20.83,229.23,-1,0.75,0.015,0.0,0
737,36.85,193.702,-23.642,38.56,423.169,-21.397,20.65,229.478,-1,0.75,0.021,0.0,0
738,36.9,193.166,-23.64,38.52,422.881,-21.383,20.82,229.726,-1,0.75,0.024,0.0,0
739,36.95,192.631,-23.638,38.56,422.591,-21.369,21.02,229.971,-1,0.75,0.025,0.0,0
740,37.0,192.096,-23.636,38.47,422.295,-21.356,21.51,230.21,-1,0.75,0.027,0.0,0
741,37.05,191.563,-23.634,38.38,421.993,-21.345,21.91,230.442,-1,0.042,0.032,0.0,0
742,37.1,191.032,-23.633,38.1,421.686,-21.334,22.26,230.665,-1,0.031,0.036,0.0,0
743,37.15,190.505,-23.631,37.82,421.377,-21.325,22.24,230.883,-1,0.052,0.033,0.0,0
744,37.2,189.983,-23.629,37.38,421.068,-21.316,22.23,231.096,-1,0.045,0.025,0.0,0
745,37.25,189.467,-23.627,37.0,420.762,-21.309,21.96,231.306,-1,0.039,0.035,0.0,0
746,37.3,188.958,-23.625,36.5,420.458,-21.304,21.77,231.512,-1,0.033,0.055,0.0,0
747,37.35,188.454,-23.623,36.12,420.159,-21.3,21.37,231.717,-1,0.029,0.034,0.0,0
748,37.4,187.956,-23.621,35.67,419.864,-21.297,21.12,231.92,-1,0.414,0.031,0.0,0
749,37.45,187.463,-23.619,35.36,419.574,-21.295,20.77,232.123,-1,0.75,0.035,0.0,0
750,37.5,186.975,-23.618,34.99,419.286,-21.294,20.75,232.323,-1,0.75,0.023,0.0,0
751,37.55,186.491,-23.616,34.76,418.998,-21.293,20.77,232.518,-1,0.75,0.03,0.0,0
752,37.6,186.011,-23.614,34.45,418.707,-21.293,21.12,232.707,-1,0.75,0.018,0.0,0
753,37.65,185.534,-23.612,34.25,418.411,-21.294,21.43,232.888,-1,0.628,0.031,0.0,0
754,37.7,185.061,-23.611,33.95,418.109,-21.295,21.89,233.06,-1,0.212,0.01,0.0,0
755,37.75,184.591,-23.609,33.75,417.804,-21.296,22.0,233.224,-1,0.004,0.012,0.0,0
756,37.8,184.125,-23.607,33.43,417.498,-21.297,22.06,233.384,-1,0.049,0.007,0.0,0
757,37.85,183.663,-23.605,33.2,417.193,-21.298,21.85,233.542,-1,0.043,0.006,0.0,0
758,37.9,183.204,-23.604,32.86,416.891,-21.298,21.71,233.698,-1,0.037,-0.001,0.0,0
759,37.95,182.75,-23.602,32.61,416.593,-21.299,21.34,233.854,-1,0.032,-0.001,0.0,0
760,38.0,182.3,-23.6,32.25,416.298,-21.299,21.12,234.009,-1,0.46,0.001,0.0,0
761,38.05,181.854,-23.599,32.01,416.008,-21.299,20.78,234.165,-1,0.75,-0.012,0.0,0
762,38.1,181.413,-23.597,31.65,415.719,-21.299,20.78,234.318,-1,0.75,-0.005,0.0,0
763,38.15,180.975,-23.595,31.43,415.431,-21.298,20.81,234.467,-1,0.75,0.003,0.0,0
764,38.2,180.541,-23.594,31.09,415.139,-21.298,21.18,234.609,-1,0.75,-0.004,0.0,0
765,38.25,180.111,-23.592,30.88,414.842,-21.298,21.49,234.742,-1,0.54,0.009,0.0,0
766,38.3,179.685,-23.591,30.56,414.54,-21.299,21.9,234.866,-1,0.126,-0.001,0.0,0
767,38.35,179.262,-23.589,30.36,414.235,-21.296,21.93,234.984,-1,0.021,-0.066,0.0,0
768,38.4,178.843,-23.587,30.05,413.93,-21.293,21.95,235.099,-1,0.051,0.013,0.0,0
769,38.45,178.427,-23.586,29.86,413.627,-21.291,21.72,235.211,-1,0.048,-0.003,0.0,0
770,38.5,178.015,-23.584,29.55,413.327,-21.29,21.56,235.323,-1,0.042,0.009,0.0,0
771,38.55,177.606,-23.583,29.36,413.031,-21.289,21.2,235.435,-1,0.098,-0.006,0.0,0
772,38.6,177.201,-23.581,29.04,412.738,-21.286,20.99,235.548,-1,0.694,-0.019,0.0,0
773,38.65,176.8,-23.58,28.85,412.449,-21.284,20.7,235.66,-1,0.75,-0.002,0.0,0
774,38.7,176.402,-23.579,28.53,412.161,-21.281,20.75,235.771,-1,0.75,-0.012,0.0,0
775,38.75,176.007,-23.577,28.34,411.872,-21.278,20.84,235.877,-1,0.75,0.001,0.0,0
776,38.8,175.616,-23.576,28.02,411.58,-21.276,21.25,235.975,-1,0.75,0.011,0.0,0
