tick,sim_time_s,leader_x,leader_y,leader_speed_kmh,follower_x,follower_y,follower_speed_kmh,distance_m,ttc_s,follower_throttle,follower_steer,follower_brake,collision_detected
517,25.85,311.476,-24.072,38.56,368.757,-24.328,30.24,57.281,-1,0.0,0.008,1.0,0
518,25.9,310.941,-24.07,38.52,368.344,-24.326,29.45,57.403,-1,1.0,0.014,0.0,0
519,25.95,310.406,-24.068,38.56,367.94,-24.325,28.91,57.535,-1,1.0,0.007,0.0,0
520,26.0,309.87,-24.066,38.52,367.54,-24.324,28.68,57.671,-1,1.0,0.009,0.0,0
521,26.05,309.335,-24.064,38.56,367.142,-24.324,28.75,57.807,-1,1.0,0.034,0.0,0
522,26.1,308.8,-24.062,38.52,366.739,-24.328,29.15,57.94,-1,1.0,0.037,0.0,0
523,26.15,308.264,-24.06,38.56,366.329,-24.335,29.82,58.066,-1,1.0,0.051,0.0,0
524,26.2,307.729,-24.058,38.52,365.908,-24.345,30.71,58.18,-1,1.0,0.049,0.0,0
525,26.25,307.194,-24.056,38.56,365.473,-24.355,31.78,58.28,-1,1.0,-0.006,0.0,0
526,26.3,306.658,-24.054,38.52,365.022,-24.364,32.82,58.365,-1,0.0,-0.0,1.0,0
527,26.35,306.123,-24.052,38.56,364.562,-24.372,33.29,58.44,-1,0.0,-0.017,1.0,0
528,26.4,305.588,-24.05,38.52,364.1,-24.379,33.2,58.513,-1,0.0,-0.013,1.0,0
529,26.45,305.052,-24.048,38.56,363.642,-24.386,32.73,58.591,-1,0.0,-0.012,1.0,0
530,26.5,304.517,-24.046,38.52,363.193,-24.391,32.05,58.677,-1,0.0,-0.02,1.0,0
531,26.55,303.982,-24.044,38.56,362.755,-24.394,31.23,58.774,-1,0.0,-0.014,1.0,0
532,26.6,303.446,-24.042,38.52,362.329,-24.398,30.31,58.884,-1,0.0,-0.007,1.0,0
533,26.65,302.911,-24.04,38.56,361.916,-24.4,29.33,59.006,-1,0.0,-0.027,1.0,0
534,26.7,302.376,-24.039,38.52,361.517,-24.401,28.4,59.142,-1,0.828,0.003,0.0,0
535,26.75,301.84,-24.037,38.56,361.128,-24.405,27.77,59.289,-1,1.0,0.034,0.0,0
536,26.8,301.305,-24.035,38.52,360.745,-24.409,27.48,59.441,-1,1.0,0.003,0.0,0
537,26.85,300.77,-24.033,38.56,360.363,-24.413,27.5,59.595,-1,1.0,0.003,0.0,0
538,26.9,300.234,-24.031,38.52,359.979,-24.418,27.84,59.746,-1,1.0,0.019,0.0,0
539,26.95,299.699,-24.029,38.56,359.587,-24.424,28.47,59.89,-1,1.0,0.018,0.0,0
540,27.0,299.164,-24.027,38.52,359.185,-24.431,29.33,60.023,-1,1.0,0.01,0.0,0
541,27.05,298.628,-24.025,38.56,358.769,-24.438,30.37,60.142,-1,1.0,0.006,0.0,0
542,27.1,298.093,-24.023,38.52,358.338,-24.446,31.46,60.246,-1,0.429,0.003,0.0,0
543,27.15,297.558,-24.021,38.56,357.895,-24.453,32.11,60.339,-1,0.0,-0.018,1.0,0
544,27.2,297.022,-24.019,38.52,357.448,-24.459,32.17,60.427,-1,0.0,-0.004,1.0,0
545,27.25,296.487,-24.017,38.56,357.004,-24.464,31.82,60.518,-1,0.0,-0.006,1.0,0
546,27.3,295.952,-24.015,38.52,356.567,-24.468,31.18,60.617,-1,0.0,-0.042,1.0,0
547,27.35,295.416,-24.013,38.56,356.14,-24.468,30.4,60.726,-1,0.0,-0.032,1.0,0
548,27.4,294.881,-24.011,38.52,355.725,-24.467,29.6,60.846,-1,1.0,-0.036,0.0,0
549,27.45,294.345,-24.009,38.56,355.319,-24.464,29.06,60.975,-1,1.0,-0.033,0.0,0
550,27.5,293.81,-24.008,38.52,354.918,-24.458,28.83,61.109,-1,1.0,-0.037,0.0,0
551,27.55,293.275,-24.006,38.56,354.517,-24.45,28.91,61.244,-1,1.0,-0.047,0.0,0
552,27.6,292.74,-24.004,38.52,354.113,-24.438,29.3,61.375,-1,1.0,-0.06,0.0,0
553,27.65,292.204,-24.002,38.56,353.7,-24.424,29.99,61.498,-1,1.0,-0.02,0.0,0
554,27.7,291.669,-24.0,38.52,353.277,-24.406,30.87,61.61,-1,1.0,-0.078,0.0,0
555,27.75,291.133,-23.998,38.56,352.841,-24.387,31.77,61.709,-1,0.0,0.017,1.0,0
556,27.8,290.598,-23.996,38.52,352.396,-24.371,32.19,61.799,-1,0.0,0.012,1.0,0
557,27.85,290.063,-23.994,38.56,351.949,-24.356,32.08,61.888,-1,0.0,0.033,1.0,0
558,27.9,289.527,-23.992,38.52,351.508,-24.345,31.61,61.981,-1,0.0,0.053,1.0,0
559,27.95,288.992,-23.99,38.56,351.074,-24.338,30.94,62.083,-1,0.0,0.051,1.0,0
560,28.0,288.457,-23.988,38.52,350.651,-24.331,30.14,62.195,-1,0.0,0.012,1.0,0
561,28.05,287.921,-23.986,38.56,350.24,-24.325,29.34,62.319,-1,0.288,0.011,0.0,0
562,28.1,287.386,-23.984,38.52,349.837,-24.321,28.79,62.452,-1,1.0,0.025,0.0,0
563,28.15,286.851,-23.982,38.56,349.44,-24.316,28.55,62.59,-1,1.0,0.001,0.0,0
564,28.2,286.315,-23.98,38.52,349.043,-24.312,28.61,62.728,-1,1.0,0.003,0.0,0
565,28.25,285.78,-23.979,38.56,348.643,-24.308,29.0,62.863,-1,1.0,0.007,0.0,0
566,28.3,285.245,-23.977,38.52,348.235,-24.303,29.66,62.991,-1,1.0,-0.016,0.0,0
567,28.35,284.709,-23.975,38.56,347.816,-24.297,30.47,63.107,-1,0.512,-0.021,0.0,0
568,28.4,284.174,-23.973,38.52,347.388,-24.29,31.0,63.214,-1,0.0,-0.004,1.0,0
569,28.45,283.639,-23.971,38.56,346.957,-24.283,31.01,63.319,-1,0.0,0.007,1.0,0
570,28.5,283.103,-23.969,38.52,346.529,-24.278,30.64,63.426,-1,0.0,0.01,1.0,0
571,28.55,282.568,-23.967,38.56,346.108,-24.273,30.01,63.541,-1,0.0,0.017,1.0,0
572,28.6,282.033,-23.965,38.52,345.697,-24.27,29.32,63.666,-1,1.0,0.008,0.0,0
573,28.65,281.497,-23.963,38.56,345.295,-24.267,28.85,63.798,-1,1.0,0.02,0.0,0
574,28.7,280.962,-23.961,38.52,344.896,-24.266,28.68,63.934,-1,1.0,0.017,0.0,0
575,28.75,280.427,-23.959,38.56,344.497,-24.266,28.8,64.071,-1,1.0,0.024,0.0,0
576,28.8,279.891,-23.957,38.52,344.093,-24.268,29.24,64.203,-1,1.0,0.036,0.0,0
577,28.85,279.356,-23.955,38.56,343.681,-24.272,29.95,64.326,-1,1.0,0.014,0.0,0
578,28.9,278.821,-23.953,38.52,343.258,-24.276,30.87,64.438,-1,1.0,0.018,0.0,0
579,28.95,278.285,-23.951,38.56,342.821,-24.283,31.78,64.537,-1,0.0,0.046,1.0,0
580,29.0,277.75,-23.95,38.52,342.375,-24.292,32.22,64.626,-1,0.0,0.016,1.0,0
581,29.05,277.215,-23.948,38.56,341.928,-24.301,32.13,64.715,-1,0.0,0.003,1.0,0
582,29.1,276.679,-23.946,38.52,341.486,-24.31,31.67,64.808,-1,0.0,0.001,1.0,0
583,29.15,276.144,-23.944,38.56,341.052,-24.319,31.0,64.909,-1,0.0,0.011,1.0,0
584,29.2,275.609,-23.942,38.52,340.628,-24.328,30.21,65.02,-1,0.0,-0.005,1.0,0
585,29.25,275.073,-23.94,38.56,340.215,-24.334,29.39,65.143,-1,1.0,-0.03,0.0,0
586,29.3,274.538,-23.938,38.52,339.812,-24.34,28.85,65.275,-1,1.0,-0.014,0.0,0
587,29.35,274.003,-23.936,38.56,339.414,-24.344,28.62,65.412,-1,1.0,-0.013,0.0,0
588,29.4,273.467,-23.934,38.52,339.016,-24.35,28.69,65.55,-1,1.0,0.004,0.0,0
589,29.45,272.932,-23.932,38.56,338.614,-24.355,29.09,65.684,-1,1.0,-0.009,0.0,0
590,29.5,272.397,-23.93,38.52,338.205,-24.358,29.76,65.81,-1,1.0,-0.029,0.0,0
591,29.55,271.861,-23.928,38.56,337.784,-24.36,30.65,65.925,-1,1.0,-0.004,0.0,0
592,29.6,271.326,-23.926,38.52,337.35,-24.363,31.64,66.026,-1,0.593,-0.01,0.0,0
593,29.65,270.79,-23.924,38.56,336.905,-24.365,32.28,66.116,-1,0.0,0.001,1.0,0
594,29.7,270.255,-23.922,38.52,336.455,-24.368,32.37,66.201,-1,0.0,-0.009,1.0,0
595,29.75,269.72,-23.92,38.56,336.008,-24.369,32.04,66.29,-1,0.0,-0.013,1.0,0
596,29.8,269.184,-23.919,38.52,335.568,-24.37,31.41,66.385,-1,0.0,0.002,1.0,0
597,29.85,268.649,-23.917,38.56,335.138,-24.37,30.63,66.491,-1,0.0,-0.025,1.0,0
598,29.9,268.114,-23.915,38.52,334.72,-24.369,29.74,66.608,-1,0.0,-0.018,1.0,0
599,29.95,267.578,-23.913,38.56,334.315,-24.365,28.88,66.738,-1,0.285,-0.028,0.0,0
600,30.0,267.043,-23.911,38.52,333.919,-24.361,28.29,66.877,-1,1.0,-0.017,0.0,0
601,30.05,266.508,-23.909,38.56,333.528,-24.357,28.03,67.022,-1,1.0,-0.009,0.0,0
602,30.1,265.972,-23.907,38.52,333.139,-24.352,28.06,67.168,-1,1.0,-0.018,0.0,0
603,30.15,265.437,-23.905,38.56,332.747,-24.346,28.42,67.311,-1,1.0,-0.008,0.0,0
604,30.2,264.902,-23.903,38.52,332.347,-24.34,29.06,67.447,-1,1.0,-0.001,0.0,0
605,30.25,264.366,-23.901,38.56,331.936,-24.332,29.93,67.571,-1,1.0,-0.023,0.0,0
606,30.3,263.831,-23.899,38.52,331.513,-24.326,30.89,67.683,-1,0.287,0.019,0.0,0
607,30.35,263.296,-23.897,38.56,331.078,-24.321,31.49,67.783,-1,0.0,0.027,1.0,0
608,30.4,262.76,-23.895,38.52,330.64,-24.318,31.53,67.881,-1,0.0,0.016,1.0,0
609,30.45,262.225,-23.893,38.56,330.204,-24.315,31.17,67.981,-1,0.0,0.011,1.0,0
610,30.5,261.69,-23.891,38.52,329.777,-24.315,30.54,68.088,-1,0.0,0.043,1.0,0
611,30.55,261.154,-23.89,38.56,329.359,-24.316,29.85,68.206,-1,0.291,0.02,0.0,0
612,30.6,260.619,-23.888,38.52,328.948,-24.318,29.38,68.331,-1,1.0,0.006,0.0,0
613,30.65,260.084,-23.886,38.56,328.542,-24.319,29.21,68.46,-1,1.0,-0.004,0.0,0
614,30.7,259.548,-23.884,38.52,328.136,-24.32,29.33,68.589,-1,1.0,-0.007,0.0,0
615,30.75,259.013,-23.882,38.56,327.725,-24.319,29.77,68.713,-1,1.0,-0.01,0.0,0
616,30.8,258.478,-23.88,38.52,327.306,-24.318,30.47,68.83,-1,1.0,-0.021,0.0,0
617,30.85,257.942,-23.878,38.56,326.875,-24.314,31.32,68.935,-1,0.291,-0.03,0.0,0
618,30.9,257.407,-23.876,38.52,326.435,-24.31,31.85,69.03,-1,0.0,-0.012,1.0,0
619,30.95,256.872,-23.874,38.56,325.993,-24.304,31.85,69.122,-1,0.0,-0.026,1.0,0
620,31.0,256.336,-23.872,38.52,325.553,-24.298,31.47,69.218,-1,0.0,-0.003,1.0,0
621,31.05,255.801,-23.87,38.56,325.121,-24.291,30.82,69.322,-1,0.0,-0.018,1.0,0
622,31.1,255.266,-23.868,38.52,324.699,-24.284,30.12,69.435,-1,0.293,0.001,0.0,0
623,31.15,254.73,-23.866,38.56,324.286,-24.279,29.63,69.557,-1,1.0,0.048,0.0,0
624,31.2,254.195,-23.864,38.52,323.876,-24.277,29.45,69.682,-1,1.0,0.015,0.0,0
625,31.25,253.66,-23.862,38.56,323.466,-24.277,29.55,69.808,-1,1.0,0.051,0.0,0
626,31.3,253.124,-23.861,38.52,323.053,-24.278,29.99,69.93,-1,1.0,0.015,0.0,0
627,31.35,252.589,-23.859,38.56,322.63,-24.281,30.69,70.043,-1,1.0,0.024,0.0,0
628,31.4,252.054,-23.857,38.52,322.197,-24.283,31.55,70.145,-1,0.704,0.002,0.0,0
629,31.45,251.518,-23.855,38.56,321.753,-24.284,32.18,70.236,-1,0.0,-0.011,1.0,0
630,31.5,250.983,-23.853,38.52,321.304,-24.284,32.31,70.323,-1,0.0,-0.023,1.0,0
631,31.55,250.447,-23.851,38.56,320.858,-24.283,32.0,70.412,-1,0.0,-0.008,1.0,0
632,31.6,249.912,-23.849,38.52,320.418,-24.281,31.4,70.507,-1,0.0,-0.031,1.0,0
633,31.65,249.377,-23.847,38.56,319.988,-24.279,30.63,70.613,-1,0.0,0.024,1.0,0
634,31.7,248.842,-23.845,38.52,319.57,-24.276,29.84,70.73,-1,0.292,-0.029,0.0,0
635,31.75,248.306,-23.843,38.56,319.161,-24.271,29.3,70.856,-1,1.0,-0.043,0.0,0
636,31.8,247.771,-23.841,38.52,318.756,-24.263,29.07,70.986,-1,1.0,-0.027,0.0,0
637,31.85,247.235,-23.839,38.56,318.352,-24.258,29.15,71.118,-1,1.0,0.03,0.0,0
638,31.9,246.7,-23.837,38.52,317.944,-24.251,29.54,71.245,-1,1.0,-0.029,0.0,0
639,31.95,246.165,-23.835,38.56,317.528,-24.244,30.22,71.365,-1,1.0,-0.007,0.0,0
640,32.0,245.629,-23.833,38.52,317.101,-24.237,31.11,71.473,-1,1.0,0.011,0.0,0
641,32.05,245.094,-23.831,38.56,316.661,-24.229,32.02,71.568,-1,0.0,-0.005,1.0,0
642,32.1,244.559,-23.83,38.52,316.212,-24.223,32.44,71.655,-1,0.0,0.012,1.0,0
643,32.15,244.023,-23.828,38.56,315.762,-24.217,32.34,71.74,-1,0.0,0.025,1.0,0
644,32.2,243.488,-23.826,38.52,315.317,-24.214,31.87,71.83,-1,0.0,0.026,1.0,0
645,32.25,242.953,-23.824,38.56,314.88,-24.214,31.19,71.928,-1,0.0,0.053,1.0,0
646,32.3,242.417,-23.822,38.52,314.453,-24.218,30.38,72.037,-1,0.0,0.056,1.0,0
647,32.35,241.882,-23.82,38.56,314.039,-24.223,29.57,72.158,-1,0.508,0.014,0.0,0
648,32.4,241.347,-23.818,38.52,313.633,-24.227,29.02,72.287,-1,1.0,0.01,0.0,0
649,32.45,240.811,-23.816,38.56,313.232,-24.233,28.79,72.422,-1,1.0,0.029,0.0,0
650,32.5,240.276,-23.814,38.52,312.832,-24.241,28.86,72.557,-1,1.0,0.012,0.0,0
651,32.55,239.741,-23.812,38.56,312.428,-24.247,29.26,72.689,-1,1.0,-0.018,0.0,0
652,32.6,239.205,-23.81,38.52,312.016,-24.254,29.93,72.812,-1,1.0,0.02,0.0,0
653,32.65,238.67,-23.808,38.56,311.594,-24.262,30.82,72.925,-1,1.0,-0.003,0.0,0
654,32.7,238.135,-23.806,38.52,311.158,-24.27,31.72,73.024,-1,0.0,0.009,1.0,0
655,32.75,237.599,-23.804,38.56,310.713,-24.279,32.14,73.115,-1,0.0,0.014,1.0,0
656,32.8,237.064,-23.802,38.52,310.267,-24.29,32.05,73.205,-1,0.0,0.014,1.0,0
657,32.85,236.529,-23.801,38.56,309.826,-24.3,31.58,73.299,-1,0.0,-0.012,1.0,0
658,32.9,235.993,-23.799,38.52,309.393,-24.31,30.92,73.401,-1,0.0,0.01,1.0,0
659,32.95,235.458,-23.797,38.56,308.97,-24.32,30.12,73.514,-1,0.0,0.019,1.0,0
660,33.0,234.923,-23.795,38.52,308.559,-24.333,29.32,73.638,-1,1.0,0.021,0.0,0
661,33.05,234.387,-23.793,38.56,308.157,-24.346,28.77,73.772,-1,1.0,0.02,0.0,0
662,33.1,233.852,-23.791,38.52,307.76,-24.36,28.54,73.91,-1,1.0,0.021,0.0,0
663,33.15,233.317,-23.789,38.56,307.364,-24.375,28.55,74.049,-1,0.364,0.015,0.0,0
664,33.2,232.781,-23.787,38.52,306.967,-24.39,28.51,74.189,-1,0.0,0.013,1.0,0
665,33.25,232.246,-23.785,38.56,306.573,-24.406,28.32,74.33,-1,0.276,0.011,0.0,0
666,33.3,231.711,-23.783,38.52,306.182,-24.424,28.07,74.474,-1,0.0,0.021,1.0,0
667,33.35,231.175,-23.781,38.56,305.796,-24.44,27.59,74.624,-1,0.0,-0.015,1.0,0
668,33.4,230.64,-23.779,38.52,305.418,-24.452,27.04,74.781,-1,0.711,-0.054,0.0,0
669,33.45,230.105,-23.777,38.56,305.047,-24.46,26.56,74.945,-1,0.0,-0.078,1.0,0
670,33.5,229.569,-23.775,38.52,304.682,-24.466,26.07,75.116,-1,1.0,-0.021,0.0,0
671,33.55,229.034,-23.773,38.56,304.323,-24.472,25.73,75.293,-1,1.0,-0.013,0.0,0
672,33.6,228.499,-23.771,38.52,303.968,-24.479,25.56,75.472,-1,1.0,-0.011,0.0,0
673,33.65,227.963,-23.769,38.56,303.612,-24.483,25.68,75.652,-1,1.0,-0.04,0.0,0
674,33.7,227.428,-23.767,38.52,303.252,-24.486,26.11,75.828,-1,1.0,-0.018,0.0,0
675,33.75,226.893,-23.765,38.56,302.884,-24.489,26.82,75.995,-1,1.0,-0.009,0.0,0
676,33.8,226.357,-23.762,38.52,302.504,-24.491,27.73,76.15,-1,1.0,-0.027,0.0,0
677,33.85,225.822,-23.76,38.56,302.11,-24.493,28.81,76.291,-1,1.0,0.002,0.0,0
678,33.9,225.287,-23.758,38.52,301.7,-24.496,30.01,76.417,-1,1.0,0.002,0.0,0
679,33.95,224.751,-23.756,38.56,301.272,-24.499,31.22,76.525,-1,0.287,0.003,0.0,0
680,34.0,224.216,-23.754,38.52,300.832,-24.505,31.92,76.62,-1,0.0,0.04,1.0,0
681,34.05,223.681,-23.752,38.56,300.388,-24.514,31.98,76.711,-1,0.0,0.048,1.0,0
682,34.1,223.145,-23.75,38.52,299.947,-24.524,31.64,76.805,-1,0.0,-0.005,1.0,0
683,34.15,222.61,-23.748,38.56,299.512,-24.534,31.02,76.906,-1,0.0,0.015,1.0,0
684,34.2,222.075,-23.746,38.52,299.088,-24.541,30.23,77.018,-1,0.0,-0.037,1.0,0
685,34.25,221.539,-23.744,38.56,298.675,-24.547,29.45,77.14,-1,0.289,-0.009,0.0,0
686,34.3,221.004,-23.742,38.52,298.271,-24.551,28.89,77.271,-1,1.0,-0.056,0.0,0
687,34.35,220.469,-23.74,38.56,297.872,-24.55,28.66,77.408,-1,1.0,-0.063,0.0,0
688,34.4,219.933,-23.738,38.52,297.474,-24.548,28.73,77.545,-1,1.0,-0.023,0.0,0
689,34.45,219.398,-23.735,38.56,297.072,-24.547,29.12,77.678,-1,1.0,0.007,0.0,0
690,34.5,218.863,-23.733,38.52,296.662,-24.544,29.78,77.804,-1,1.0,-0.049,0.0,0
691,34.55,218.327,-23.731,38.56,296.242,-24.539,30.6,77.919,-1,0.286,-0.005,0.0,0
692,34.6,217.792,-23.729,38.52,295.812,-24.534,31.12,78.024,-1,0.0,-0.011,1.0,0
693,34.65,217.257,-23.727,38.56,295.379,-24.527,31.12,78.127,-1,0.0,-0.036,1.0,0
694,34.7,216.721,-23.725,38.52,294.95,-24.515,30.71,78.233,-1,0.0,-0.1,1.0,0
695,34.75,216.186,-23.723,38.56,294.529,-24.5,30.08,78.347,-1,0.0,-0.012,1.0,0
696,34.8,215.651,-23.721,38.52,294.118,-24.488,29.37,78.471,-1,0.288,0.025,0.0,0
697,34.85,215.115,-23.719,38.56,293.714,-24.476,28.9,78.603,-1,0.511,-0.009,0.0,0
698,34.9,214.58,-23.717,38.52,293.315,-24.464,28.7,78.739,-1,1.0,-0.009,0.0,0
699,34.95,214.045,-23.715,38.56,292.917,-24.453,28.75,78.875,-1,1.0,0.03,0.0,0
700,35.0,213.509,-23.713,38.52,292.515,-24.444,29.13,79.009,-1,1.0,0.013,0.0,0
701,35.05,212.974,-23.711,38.56,292.105,-24.435,29.78,79.134,-1,1.0,0.031,0.0,0
702,35.1,212.439,-23.709,38.52,291.684,-24.428,30.59,79.249,-1,0.286,0.014,0.0,0
703,35.15,211.903,-23.707,38.56,291.254,-24.421,31.19,79.354,-1,0.291,0.012,0.0,0
704,35.2,211.368,-23.705,38.52,290.819,-24.415,31.42,79.454,-1,0.0,0.015,1.0,0
705,35.25,210.833,-23.703,38.56,290.384,-24.409,31.22,79.554,-1,0.0,0.009,1.0,0
706,35.3,210.297,-23.701,38.52,289.954,-24.402,30.72,79.66,-1,0.0,-0.019,1.0,0
707,35.35,209.762,-23.7,38.56,289.534,-24.397,29.98,79.775,-1,0.0,0.034,1.0,0
